"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.6468319416119,0.739,0.09,0,"9","Drd2"
0,6.13917896780707,0.695,0.048,0,"9","Adora2a"
0,0.749572133931055,0.906,0.304,0,"9","Gad1"
0,1.60838049229175,0.781,0.181,0,"9","Slc32a1"
0,3.28606277131011,0.713,0.143,0,"9","Gpr83"
0,3.03459566643541,0.66,0.121,0,"9","Htr1b"
0,2.60852282544992,0.544,0.127,0,"9","Htr4"
0,1.1553211726947,0.839,0.428,0,"9","Grm4"
0,1.99513612306541,0.947,0.541,0,"9","Baiap2"
0,4.59386489727922,0.562,0.163,0,"9","Drd1"
0,3.5705894386853,0.442,0.045,0,"9","Gpr149"
0,0.70619687350854,0.834,0.437,0,"9","Chrm1"
0,1.13075995579037,0.779,0.387,0,"9","Hrh3"
0,1.058825700272,0.809,0.42,0,"9","Ephb1"
0,1.11504486219243,0.65,0.287,0,"9","Man1a"
0,0.763351676166058,0.813,0.453,0,"9","Epha6"
0,4.02614501593595,0.366,0.022,0,"9","Htr1d"
0,1.4603755298721,0.458,0.117,0,"9","Oprk1"
0,0.27688419149061,0.769,0.43,0,"9","Sox8"
0,2.22862845123913,0.487,0.148,0,"9","Mchr1"
0,0.727620416184553,0.903,0.574,0,"9","Tyro3"
0,2.71396465313774,0.682,0.366,0,"9","Gpr52"
0,1.49237067356221,0.911,0.599,0,"9","Grm5"
0,0.977117331552737,0.82,0.521,0,"9","Gpr158"
0,5.65054213530397,0.302,0.012,0,"9","Gpr6"
0,1.49344469015891,0.61,0.327,0,"9","Gpr26"
0,0.3256162305037,0.848,0.575,0,"9","Grm3"
0,0.804632389987362,0.885,0.613,0,"9","Grin2b"
0,2.78693065509583,0.46,0.199,0,"9","Chrm4"
0,1.67801819796222,0.391,0.131,0,"9","Htr2a"
0,0.803737870127376,0.872,0.618,0,"9","Grm7"
0,0.254989800466437,0.653,0.405,0,"9","Grm1"
0,0.591511382594505,0.865,0.618,0,"9","Ntrk3"
0,2.17429105091533,0.32,0.092,0,"9","P2ry1"
0,0.729014519899417,0.627,0.402,0,"9","Gpr27"
0,1.00886002923317,0.944,0.719,0,"9","Cx3cl1"
0,0.709517883531388,0.611,0.403,0,"9","Cnr1"
0,0.395928601952923,0.848,0.641,0,"9","Fzd3"
0,0.387877432810583,0.868,0.661,0,"9","Epha4"
0,1.03734337758628,0.271,0.066,0,"9","Gpr101"
0,0.383019171374228,0.887,0.687,0,"9","Lmtk2"
0,0.486827141733913,0.889,0.704,0,"9","Adgrb1"
0,0.611740493053348,0.53,0.347,0,"9","Gpr75"
0,0.822500732887419,0.411,0.235,0,"9","Gpr63"
0,0.362802591162373,0.912,0.747,0,"9","Adgrl1"
0,1.54587380202337,0.252,0.092,0,"9","Htr6"
0,1.21401264183858,0.299,0.144,0,"9","Oprd1"
0,0.399582323790099,0.36,0.218,0,"9","Ptk7"
0,0.35823397172247,0.359,0.262,0,"9","Celsr3"
0,6.82139272763105,0.973,0.081,0,"10","Cx3cr1"
0,6.67571482510471,0.973,0.083,0,"10","Selplg"
0,6.58017471504647,0.941,0.072,0,"10","P2ry12"
0,6.18081625964224,0.934,0.065,0,"10","Csf1r"
0,5.69562959199417,0.982,0.134,0,"10","C1qa"
0,5.66917937021959,0.989,0.155,0,"10","C1qb"
0,7.26897461082395,0.818,0.017,0,"10","P2yr13"
0,5.22867675425868,0.756,0.066,0,"10","Adgre1"
0,5.92558000827214,0.681,0.026,0,"10","Slc15a3"
0,6.44715596346094,0.614,0.018,0,"10","Gpr34"
0,6.4375300461454,0.596,0.016,0,"10","P2ry6"
0,2.7155768511718,0.901,0.329,0,"10","Mertk"
0,4.81655210261606,0.588,0.035,0,"10","Cmklr1"
0,4.32614325782125,0.617,0.066,0,"10","Adrb2"
0,6.0831409587303,0.544,0.018,0,"10","Cd300c2"
0,6.72677141751688,0.454,0.007,0,"10","Gpr183"
0,2.65382131116805,0.513,0.114,0,"10","Lpar6"
0,5.9505351000266,0.356,0.01,0,"10","Ptafr"
0,5.03988765845723,0.354,0.027,0,"10","C5ar2"
0,7.50850767771564,0.299,0.003,0,"10","Adora3"
0,5.94420644624532,0.303,0.007,0,"10","C3ar1"
0,1.13177759940189,0.578,0.291,0,"10","Man1a"
0,0.847256407729519,0.683,0.436,0,"10","Adgrg1"
0,0.527173986913612,0.575,0.388,0,"10","Nrp1"
0,0.612741872890762,0.327,0.23,0,"10","Gpr146"
2.52400322864332e-11,0.46565473435707,0.304,0.268,1.21909355943473e-08,"10","Hrh2"
0,7.75049286011098,0.947,0.033,0,"11","Abcc9"
0,7.19331823847556,0.947,0.063,0,"11","Atp13a5"
0,5.55186574394792,0.962,0.112,0,"11","Pdgfrb"
0,6.87508061860625,0.906,0.08,0,"11","Kcnj8"
0,5.56783027668431,0.89,0.07,0,"11","S1pr3"
0,6.198602584233,0.84,0.047,0,"11","P2ry14"
0,5.97074227914135,0.803,0.029,0,"11","Gper1"
0,5.25078951596088,0.824,0.076,0,"11","Pth1r"
0,5.10368520118416,0.775,0.044,0,"11","Gprc5c"
0,2.03482448477731,0.884,0.171,0,"11","Flt1"
0,6.94234562383923,0.704,0.013,0,"11","Tbxa2r"
0,2.08289303353995,0.806,0.159,0,"11","Adgrf5"
0,3.02213915282431,0.876,0.265,0,"11","Axl"
0,2.69274194621107,0.895,0.303,0,"11","Arhgap29"
0,4.67663749491263,0.627,0.046,0,"11","Ednra"
0,3.98085804121065,0.732,0.17,0,"11","Ackr3"
0,2.65779641893556,0.694,0.148,0,"11","Fzd6"
0,2.15571203632141,0.603,0.059,0,"11","Adora2a"
0,1.57671118268336,0.787,0.249,0,"11","Cxcl12"
0,1.80158274098271,0.681,0.164,0,"11","Fn1"
0,1.64599817867451,0.65,0.141,0,"11","Cldn5"
0,1.75999902438952,0.671,0.165,0,"11","Adgrl4"
0,2.59471042620077,0.559,0.081,0,"11","Emcn"
0,1.79994211738536,0.614,0.153,0,"11","Kdr"
0,2.5732345444146,0.489,0.113,0,"11","Adgra2"
0,4.16103643185978,0.406,0.032,0,"11","Epha2"
0,2.24531283112719,0.477,0.107,0,"11","Gpr4"
0,1.80910816667208,0.444,0.094,0,"11","Tek"
0,2.28043225863795,0.467,0.14,0,"11","F2r"
0,0.283767364731194,0.669,0.342,0,"11","Mertk"
0,1.51008204764634,0.422,0.106,0,"11","Slco1a4"
0,5.11218325167531,0.332,0.019,0,"11","Cysltr2"
0,1.87543397784811,0.311,0.043,0,"11","Myh11"
0,2.69353096497938,0.323,0.061,0,"11","Ror1"
0,1.99209667225795,0.33,0.073,0,"11","Ddr2"
0,1.50934036875308,0.346,0.095,0,"11","Tie1"
0,3.4961173368047,0.261,0.024,0,"11","Ccrl2"
0,1.78872358358454,0.433,0.218,0,"11","Ptk7"
0,0.732938833270635,0.602,0.39,0,"11","Nrp1"
0,1.1235535116836,0.327,0.145,0,"11","Smo"
0,0.307074410001016,0.786,0.623,0,"11","Grm7"
0,0.940432383993758,0.808,0.661,0,"11","Ryk"
0,0.853650027346327,0.369,0.229,0,"11","Gpr146"
0,0.544197743310614,0.36,0.295,0,"11","Gpr153"
0,0.686338138577509,0.879,0.824,0,"11","Igf1r"
0,6.41146494656204,0.661,0.021,0,"12","Cxcr4"
0,2.97389544183688,0.825,0.263,0,"12","Aqp4"
0,3.04859507350555,0.819,0.295,0,"12","Sox9"
0,2.03113020847006,0.896,0.434,0,"12","Gpr37l1"
0,2.73343084333492,0.761,0.317,0,"12","Gfap"
0,2.55985405498386,0.707,0.281,0,"12","Mlc1"
0,1.64148293403922,0.687,0.271,0,"12","Gramd3"
0,1.67373646147833,0.775,0.376,0,"12","Fgfr3"
0,1.89032494660544,0.632,0.254,0,"12","Ednrb"
0,0.894168545133656,0.653,0.291,0,"12","Fgfr2"
0,7.79646684357647,0.357,0.004,0,"12","Sctr"
0,1.95418647779122,0.471,0.129,0,"12","Fzd2"
0,1.17248165518402,0.937,0.598,0,"12","Gprc5b"
0,2.16014000286249,0.697,0.364,0,"12","Slc25a18"
0,1.36863297293197,0.675,0.363,0,"12","S1pr1"
0,4.3320827366208,0.342,0.031,0,"12","Celsr1"
0,2.1876760572536,0.453,0.142,0,"12","Smo"
0,2.07151782231835,0.774,0.47,0,"12","Ddr1"
0,1.40674186417638,0.676,0.378,0,"12","Aldh1l1"
0,0.981491952075436,0.529,0.276,0,"12","Axl"
0,1.89760292785445,0.372,0.128,0,"12","Egfr"
0,0.963128290772342,0.446,0.223,0,"12","Lpar1"
0,1.82907331934317,0.753,0.533,0,"12","Ntsr2"
0,1.39704770978246,0.467,0.248,0,"12","Timp4"
0,0.74299574438391,0.536,0.347,0,"12","Mertk"
0,1.0158932923435,0.62,0.441,0,"12","Adgrg1"
0,2.07077877550606,0.921,0.748,0,"12","Ntrk2"
0,2.28187323720211,0.255,0.087,0,"12","Gpr156"
0,1.25793198040379,0.444,0.294,0,"12","Adgra3"
0,0.828478633839043,0.362,0.23,0,"12","Gpr146"
0,0.963528962368153,0.396,0.265,0,"12","Adra2a"
0,0.483897810913707,0.572,0.441,0,"12","Sox8"
0,0.86611204986113,0.309,0.183,0,"12","Ackr3"
0,0.923712312827738,0.265,0.16,0,"12","Traf4"
0,1.20560110754105,0.297,0.222,0,"12","Ptk7"
0,0.504364791892545,0.641,0.622,0,"12","Adcyap1r1"
0,0.317541800895653,0.662,0.666,0,"12","Ryk"
3.15303338993544e-14,0.519842574606908,0.354,0.301,1.52291512733882e-11,"12","Man1a"
1.71396230541632e-12,0.46522436323167,0.271,0.218,8.27843793516081e-10,"12","Adra1a"
1.05829656149581e-09,1.09755707408956,0.377,0.388,5.11157239202475e-07,"12","Tmem108"
4.26271980225046e-06,1.26422313112782,0.356,0.39,0.00205889366448697,"12","Anxa11"
0.000120657533671187,0.257110060255309,0.438,0.436,0.0582775887631832,"12","Ephb1"
0.000236298192054951,0.44038402691863,0.627,0.65,0.114132026762541,"12","Fzd3"
0,7.42851817220897,0.643,0.013,0,"13","Lmod1"
0,3.07765212345502,0.75,0.165,0,"13","Fn1"
0,7.3600004895245,0.604,0.037,0,"13","Myh11"
0,2.64456404815864,0.66,0.124,0,"13","Pdgfrb"
0,4.31599439202364,0.595,0.068,0,"13","Ddr2"
0,3.19007182170501,0.826,0.308,0,"13","Arhgap29"
0,1.66243938755455,0.661,0.18,0,"13","Flt1"
0,2.17699957590009,0.727,0.253,0,"13","Cxcl12"
0,2.46013536306787,0.714,0.272,0,"13","Axl"
0,2.23935935210643,0.574,0.146,0,"13","Cldn5"
0,1.90503862629503,0.572,0.168,0,"13","Adgrf5"
0,2.48601261058816,0.532,0.129,0,"13","Fzd2"
0,1.23004476356271,0.723,0.343,0,"13","Mertk"
0,3.29224028559103,0.433,0.056,0,"13","Gprc5c"
0,3.06483838413916,0.486,0.115,0,"13","Adgra2"
0,5.83392970397336,0.388,0.018,0,"13","Gpr182"
0,3.93428081739272,0.451,0.088,0,"13","Efemp1"
0,2.78978487212436,0.435,0.085,0,"13","S1pr3"
0,2.03962891498505,0.502,0.155,0,"13","Fzd6"
0,6.10695592962013,0.368,0.021,0,"13","Pln"
0,1.16274469240176,0.509,0.171,0,"13","Adgrl4"
0,2.31983940545431,0.421,0.096,0,"13","Tek"
0,2.02136224892606,0.417,0.102,0,"13","Pdgfra"
0,2.20278042800926,0.456,0.142,0,"13","Smo"
0,2.64559595673265,0.487,0.179,0,"13","Ackr3"
0,2.3546355114934,0.625,0.322,0,"13","Gfap"
0,2.98593080909201,0.336,0.044,0,"13","Gper1"
0,2.46100276918765,0.385,0.095,0,"13","Tie1"
0,0.930580813120303,0.637,0.365,0,"13","S1pr1"
0,3.27234841720602,0.327,0.056,0,"13","Ednra"
0,2.51436381424514,0.363,0.095,0,"13","P2ry1"
0,6.20579680749385,0.269,0.007,0,"13","Hcar1"
0,3.12972040049818,0.319,0.063,0,"13","Ror1"
0,3.07532279708611,0.299,0.051,0,"13","Cmklr1"
0,4.04228399257645,0.258,0.031,0,"13","Ror2"
0,0.642274356237131,0.367,0.162,0,"13","Kdr"
0,1.18599784059616,0.594,0.391,0,"13","Nrp1"
0,1.5511447113735,0.469,0.273,0,"13","Aqp4"
0,2.36358385225813,0.26,0.065,0,"13","Erbb2"
0,1.54212482891682,0.284,0.093,0,"13","Pth1r"
0,1.82566156116405,0.44,0.264,0,"13","Adra2a"
0,1.62488235222033,0.262,0.104,0,"13","Fzd4"
0,0.43973811484813,0.382,0.225,0,"13","Lpar1"
0,0.802077540838333,0.435,0.278,0,"13","Gramd3"
0,1.38545479168187,0.266,0.114,0,"13","Gpr4"
0,1.17098269339279,0.381,0.23,0,"13","Gpr146"
0,1.06126116627988,0.269,0.129,0,"13","Kit"
0,0.447376993374529,0.514,0.384,0,"13","Fgfr3"
0,0.670872657451925,0.306,0.186,0,"13","C1qb"
0,0.826702330176737,0.265,0.166,0,"13","C1qa"
0,0.654117046641104,0.397,0.3,0,"13","Man1a"
0,0.680515173524111,0.46,0.384,0,"13","Aldh1l1"
0,1.58503779455235,0.298,0.222,0,"13","Ptk7"
0,0.680748495099195,0.256,0.182,0,"13","Amigo2"
0,0.267099714971423,0.38,0.307,0,"13","Sox9"
0,0.833029536608445,0.607,0.537,0,"13","Ntsr2"
0,0.459829088524756,0.449,0.388,0,"13","Anxa11"
0,0.442647004275607,0.708,0.744,0,"13","Insr"
0,0.760483951287383,0.685,0.665,0,"13","Ryk"
0,0.28868987016179,0.835,0.825,0,"13","Igf1r"
1.25239374426656e-10,0.604859723743471,0.332,0.297,6.04906178480746e-08,"13","Adgra3"
2.22816365358369e-08,0.42348563741836,0.328,0.292,1.07620304468092e-05,"13","Mlc1"
9.00364530738888e-05,0.41561445545069,0.249,0.333,0.0434876068346883,"13","Gpr21"
0,8.77985303239951,0.711,0.027,0,"14","Gpr151"
0,8.13870676850124,0.569,0.007,0,"14","Chat"
0,3.4482315781016,0.696,0.178,0,"14","Amigo2"
0,5.51382165518095,0.504,0.016,0,"14","Htr5b"
0,3.72053109240919,0.548,0.07,0,"14","Tacr1"
0,3.1214961284817,0.637,0.197,0,"14","Nrp2"
0,4.85310836900291,0.475,0.039,0,"14","Gpr139"
0,2.72436522142305,0.622,0.187,0,"14","Sstr2"
0,3.3232279379889,0.517,0.086,0,"14","Gpr156"
0,1.04346841790181,0.663,0.265,0,"14","Slc17a6"
0,0.715086907582639,0.721,0.377,0,"14","Erbb4"
0,2.80722934198168,0.498,0.165,0,"14","Oprm1"
0,2.60251247032697,0.468,0.144,0,"14","Fzd1"
0,2.37553730687449,0.448,0.14,0,"14","Htr4"
0,3.60431746172097,0.338,0.033,0,"14","Ror2"
0,0.651668402250733,0.626,0.325,0,"14","Gfap"
0,2.32498676371137,0.439,0.168,0,"14","Rspo3"
0,1.28026551278891,0.528,0.269,0,"14","Grm2"
0,0.882247806858397,0.749,0.505,0,"14","Sema4d"
0,1.53655978035633,0.511,0.283,0,"14","Sstr4"
0,1.14248021805751,0.497,0.275,0,"14","Aqp4"
0,0.905541406909829,0.552,0.336,0,"14","Gpr26"
0,0.542126707275484,0.655,0.443,0,"14","Adgrg1"
0,1.97964362062801,0.322,0.112,0,"14","Ret"
0,0.909930932330964,0.5,0.294,0,"14","Gpr153"
0,2.83313958052182,0.253,0.054,0,"14","Epha8"
0,0.649744035157277,0.823,0.638,0,"14","Syt4"
0,1.23305165327007,0.285,0.115,0,"14","Gpr4"
0,0.454148094173591,0.377,0.227,0,"14","Lpar1"
0,0.610679136753717,0.577,0.434,0,"14","Ephb1"
0,1.17712649131424,0.832,0.693,0,"14","Gabbr2"
0,1.00138218761024,0.507,0.377,0,"14","Gpr52"
0,0.60480826833246,0.578,0.451,0,"14","Gpr85"
0,2.035251730329,0.986,0.946,0,"14","Gabbr1"
5.16164888608728e-12,0.269816111697277,0.564,0.466,2.49307641198016e-09,"14","Epha6"
1.06983311098929e-11,0.596935458423745,0.439,0.354,5.16729392607829e-09,"14","Gpr75"
2.61787169719696e-09,0.289991400665047,0.541,0.46,1.26443202974613e-06,"14","Adrb1"
1.22081253994821e-08,0.507511261691459,0.333,0.265,5.89652456794987e-06,"14","Celsr3"
4.53074593620428e-07,0.340158167618339,0.287,0.223,0.000218835028718667,"14","Ptk7"
0.000156640284851791,0.261097021016265,0.231,0.292,0.0756572575834151,"14","Peg10"
0.00160233108905339,0.254119912739672,0.414,0.37,0.773925916012786,"14","Gpr61"
0,1.75420907379287,0.903,0.185,0,"15","Flt1"
0,2.48982823154545,0.86,0.157,0,"15","S1pr5"
0,2.47576325348988,0.871,0.169,0,"15","Erbb3"
0,2.36259151406596,0.997,0.31,0,"15","Gjc3"
0,2.35937248786291,0.807,0.168,0,"15","Plxnb3"
0,1.54205565190409,0.778,0.15,0,"15","Cldn5"
0,1.80026305698503,0.791,0.172,0,"15","Adgrf5"
0,2.3220751761432,0.841,0.223,0,"15","Lpar1"
0,2.35827005125118,0.842,0.232,0,"15","Gpr62"
0,2.16104699357758,0.892,0.296,0,"15","Fgfr2"
0,1.78189111804094,0.758,0.174,0,"15","Adgrl4"
0,2.12257456085879,0.996,0.422,0,"15","Olig1"
0,1.59537849071156,0.735,0.174,0,"15","Fn1"
0,1.81084075527127,0.935,0.44,0,"15","Sox8"
0,1.53655233310348,0.621,0.163,0,"15","Kdr"
0,1.90597599273774,0.914,0.474,0,"15","Ddr1"
0,1.93952746072482,0.986,0.603,0,"15","Gprc5b"
0,1.3314072908295,0.627,0.279,0,"15","Gramd3"
0,1.40173387720441,0.459,0.112,0,"15","Slco1a4"
0,1.65182032254805,0.848,0.505,0,"15","Sema4d"
0,1.3502908985373,0.924,0.585,0,"15","Tyro3"
0,1.3671969005915,0.922,0.584,0,"15","Grm3"
0,1.50083039476168,0.418,0.101,0,"15","Tek"
0,0.363129452035739,0.695,0.379,0,"15","Erbb4"
0,1.33528849570567,0.742,0.433,0,"15","Ephb1"
0,1.10953323069053,0.569,0.262,0,"15","Cxcl12"
0,1.57630046911481,0.848,0.553,0,"15","Tjap1"
0,1.23653038032058,0.579,0.327,0,"15","Gfap"
0,1.39373146597087,0.344,0.1,0,"15","Tie1"
0,1.5543327527115,0.332,0.093,0,"15","Emcn"
0,1.01830638715163,0.354,0.162,0,"15","Fzd6"
0,0.995098906825197,0.255,0.116,0,"15","Gpr4"
0,1.05800521234134,0.256,0.129,0,"15","Lpar6"
0,0.35747233590051,0.725,0.602,0,"15","Adora1"
0,0.391614055970096,0.442,0.319,0,"15","Arhgap29"
0,0.865962083662835,0.929,0.824,0,"15","Igf1r"
0,0.565428510569673,0.801,0.742,0,"15","Insr"
2.22044604925031e-16,0.422680269285863,0.569,0.445,1.0724754417879e-13,"15","Adgrg1"
4.44089209850063e-16,0.407698997191147,0.699,0.665,2.1449508835758e-13,"15","Ryk"
5.51832202155822e-08,0.53700582375479,0.303,0.233,2.66534953641262e-05,"15","Gpr146"
2.31203915368461e-06,0.435889007862502,0.362,0.302,0.00111671491122967,"15","Man1a"
0,6.38514425450061,0.865,0.013,0,"16","Cckar"
0,3.00413554915027,0.982,0.198,0,"16","Slc32a1"
0,3.16338045788769,0.867,0.166,0,"16","Adra1d"
0,2.97808338039413,0.842,0.145,0,"16","Chrm2"
0,4.43083616406853,0.701,0.023,0,"16","Pln"
0,4.32893017462738,0.999,0.323,0,"16","Gad1"
0,3.49988554558324,0.737,0.109,0,"16","Ret"
0,2.46896833483656,0.803,0.214,0,"16","Crhr1"
0,2.39512466760029,0.747,0.178,0,"16","Flt3"
0,1.07140585986288,0.943,0.377,0,"16","Erbb4"
0,1.98355219096671,0.79,0.228,0,"16","Gpr176"
0,1.75191854585603,0.961,0.399,0,"16","Hrh3"
0,1.82520814748402,0.906,0.383,0,"16","Tmem108"
0,1.17032776769953,0.66,0.188,0,"16","Adra1b"
0,2.58731485806444,0.525,0.087,0,"16","Met"
0,1.23304698304681,0.728,0.297,0,"16","Epha10"
0,1.05183085789808,0.676,0.266,0,"16","Hrh2"
0,0.452302371621428,0.795,0.386,0,"16","Anxa11"
0,1.07787761495955,0.703,0.299,0,"16","Man1a"
0,0.642409186831289,0.887,0.486,0,"16","Adgra1"
0,0.287978898689915,0.865,0.464,0,"16","Epha6"
0,2.35235106504309,0.982,0.583,0,"16","Grm3"
0,0.683489946689646,0.691,0.294,0,"16","Gpr153"
0,0.527469979711251,0.747,0.375,0,"16","Gpr52"
0,0.69843645733614,0.645,0.302,0,"16","Ephb2"
0,1.57747492354681,0.437,0.094,0,"16","Efemp1"
0,0.916744909592877,0.946,0.636,0,"16","Gpr162"
0,1.64678371731872,0.38,0.074,0,"16","Gpr157"
0,0.800390817870009,0.471,0.174,0,"16","Gpr161"
0,0.441300087814252,0.932,0.647,0,"16","Fzd3"
0,0.315283642824384,0.652,0.368,0,"16","Gpr61"
0,0.420460334275244,0.431,0.147,0,"16","F2r"
0,0.384248657506336,0.624,0.352,0,"16","Gpr75"
0,1.37183049008022,0.976,0.709,0,"16","Adgrb1"
0,0.822351944769896,0.363,0.099,0,"16","P2ry1"
0,0.503723217674404,0.395,0.142,0,"16","Htr4"
0,1.55001590819088,0.306,0.059,0,"16","Gpr149"
0,0.529269389759831,0.963,0.718,0,"16","Celsr2"
0,0.342957984510372,0.439,0.204,0,"16","Cckbr"
0,0.594212038719447,0.366,0.148,0,"16","Oprd1"
0,1.25839859266307,0.291,0.081,0,"16","Lgr5"
0,1.4087316087529,0.26,0.065,0,"16","Qrfpr"
0,4.02849191151213,0.657,0.017,0,"17","Htr5b"
0,2.20864031907555,0.71,0.167,0,"17","Adra1d"
0,1.66103319682081,0.981,0.449,0,"17","Chrm1"
0,1.86032383112923,0.888,0.397,0,"17","Chrm3"
0,1.32958147906141,0.863,0.385,0,"17","Anxa11"
0,2.16198486689958,0.909,0.464,0,"17","Epha6"
0,2.17195005388305,0.907,0.462,0,"17","Epha7"
0,1.32841763209254,0.826,0.393,0,"17","Gpr22"
0,1.10497114595508,0.988,0.555,0,"17","Baiap2"
0,1.24518574563838,0.993,0.578,0,"17","Slc17a7"
0,2.68631409033741,0.689,0.282,0,"17","Sstr4"
0,1.96827949888956,0.624,0.239,0,"17","Gpr63"
0,3.08860755568857,0.552,0.173,0,"17","Gpr161"
0,2.48494281542541,0.482,0.108,0,"17","Htr1a"
0,1.34130825805555,0.583,0.216,0,"17","Crhr1"
0,1.09213310314046,0.976,0.609,0,"17","Grm5"
0,1.39505454172922,0.981,0.621,0,"17","Grin2b"
0,1.30733883947386,0.579,0.221,0,"17","Ephb3"
0,0.631746737158789,0.91,0.554,0,"17","Ephb6"
0,1.36488781489118,0.649,0.298,0,"17","Epha10"
0,0.73266240665811,0.878,0.531,0,"17","Gpr158"
0,0.707604524931218,0.789,0.449,0,"17","Gpr85"
0,0.939588205163544,0.664,0.336,0,"17","Gpr26"
0,0.315352935448596,0.96,0.637,0,"17","Syt4"
0,1.36356451041445,0.489,0.168,0,"17","Rspo3"
0,0.880899471973411,0.946,0.626,0,"17","Ntrk3"
0,1.49083285277674,0.984,0.667,0,"17","Epha4"
0,1.10437981333452,0.543,0.236,0,"17","Epha5"
0,1.43652490555831,0.439,0.139,0,"17","Mas1"
0,0.634271580812327,0.757,0.459,0,"17","Adrb1"
0,0.456614817895685,0.92,0.626,0,"17","Grm7"
0,0.32641210497024,0.879,0.585,0,"17","Tyro3"
0,0.803173649576692,0.499,0.207,0,"17","Chrm4"
0,0.797357224444216,0.937,0.652,0,"17","Adgrb3"
0,1.23469604439379,0.585,0.3,0,"17","Man1a"
0,0.537631004760068,0.885,0.601,0,"17","Adora1"
0,0.479976796475393,0.789,0.506,0,"17","Ackr1"
0,0.509116408091494,0.314,0.034,0,"17","Gpr151"
0,2.78853978006123,0.327,0.053,0,"17","Drd5"
0,0.270842059223699,0.965,0.692,0,"17","Gabbr2"
0,0.405588283374223,0.837,0.567,0,"17","Adgrl3"
0,0.99690886668898,0.996,0.726,0,"17","Cx3cl1"
0,1.94194208450996,0.334,0.067,0,"17","Ror1"
0,0.827586943545541,0.957,0.693,0,"17","Lmtk2"
0,0.280684981213014,0.894,0.636,0,"17","Gpr162"
0,0.586044506172179,0.962,0.709,0,"17","Adgrb1"
0,0.441561695203104,0.9,0.648,0,"17","Fzd3"
0,1.10463388613567,0.448,0.197,0,"17","Epha3"
0,0.374422636369878,0.657,0.409,0,"17","Gpr27"
0,0.608118518078632,0.548,0.303,0,"17","Ephb2"
0,0.672088179383263,0.962,0.718,0,"17","Celsr2"
0,0.927959753834855,0.451,0.21,0,"17","Sstr3"
0,1.18425527711534,0.377,0.141,0,"17","Htr1b"
0,1.28609987553473,0.386,0.16,0,"17","Mchr1"
0,0.350379630901148,0.588,0.369,0,"17","Gpr61"
0,0.604399791309129,0.479,0.264,0,"17","Celsr3"
0,0.845144430682108,0.309,0.095,0,"17","Npy2r"
0,0.745000687951539,0.605,0.394,0,"17","Nrp1"
0,0.954524353830568,0.355,0.148,0,"17","Htr1f"
0,0.349285746321372,0.957,0.752,0,"17","Adgrl1"
0,0.332593979532387,0.546,0.353,0,"17","Gpr75"
0,0.402320181996823,0.405,0.241,0,"17","Gpr135"
0,0.681525822268704,0.306,0.143,0,"17","Htr4"
0,0.516876929565766,0.371,0.225,0,"17","Htr5a"
0,0.729004434075704,0.302,0.16,0,"17","Npy1r"
0,0.906982728734515,0.409,0.272,0,"17","Grm2"
1.33226762955019e-15,0.443892386881502,0.328,0.196,6.43485265072741e-13,"17","Gpr45"
3.9226621950661e-11,0.315415650975428,0.704,0.542,1.89464584021692e-08,"17","Adgrl2"
7.68545227458617e-11,0.666008496961572,0.303,0.205,3.71207344862512e-08,"17","Cckbr"
0,6.8988427986042,0.893,0.038,0,"18","Crhr2"
0,6.18025264651581,0.96,0.154,0,"18","Htr2c"
0,5.25499359282642,0.888,0.104,0,"18","Fzd4"
0,4.39223476022707,0.823,0.061,0,"18","Gprc5c"
0,4.03537230699837,0.863,0.146,0,"18","Smo"
0,4.7889608190268,0.747,0.065,0,"18","Ror1"
0,4.79037416923584,0.678,0.051,0,"18","Fzd7"
0,2.37434913369966,0.916,0.298,0,"18","Fgfr2"
0,4.11020294058061,0.912,0.295,0,"18","Adgra3"
0,2.88271522837497,0.743,0.135,0,"18","Fzd2"
0,3.05530720802192,0.909,0.306,0,"18","Sox9"
0,3.25929158046616,0.882,0.299,0,"18","Man1a"
0,3.7080045419537,0.939,0.385,0,"18","Tmem108"
0,3.88027566635351,0.627,0.078,0,"18","Ddr2"
0,2.39581231189441,0.781,0.261,0,"18","Ednrb"
0,1.57318264942813,0.617,0.112,0,"18","Slco1a4"
0,2.70053064399759,0.661,0.16,0,"18","Traf4"
0,2.17632957672834,0.651,0.161,0,"18","Fzd6"
0,2.84514469298787,0.876,0.387,0,"18","Anxa11"
0,2.03112263896813,0.585,0.106,0,"18","Pdgfra"
0,3.06715361162769,0.573,0.123,0,"18","Fgfrl1"
0,2.20515210483918,0.922,0.475,0,"18","Ddr1"
0,1.98526492232957,0.804,0.383,0,"18","Aldh1l1"
0,2.0778155699979,0.804,0.394,0,"18","Nrp1"
0,1.90942760284946,0.592,0.184,0,"18","Ackr3"
0,1.0029075105886,0.777,0.379,0,"18","Erbb4"
0,3.4144215145542,0.438,0.059,0,"18","Adora2b"
0,2.17030687171066,0.608,0.231,0,"18","Gpr146"
0,6.22207852660969,0.387,0.013,0,"18","F2rl3"
0,6.01319331683404,0.368,0.017,0,"18","Rrh"
0,4.83856445485459,0.373,0.026,0,"18","Mc3r"
0,3.4170559955433,0.373,0.037,0,"18","Celsr1"
0,2.79799787577405,0.366,0.064,0,"18","Fzd5"
0,1.35297638784094,0.465,0.165,0,"18","Kdr"
0,1.67127857076817,0.482,0.183,0,"18","Amigo2"
